# Value averages  
# Time            	momentum_x        	momentum_y        	momentum_z        
0.05553	5.0202500004e-03	3.1415497230e-10	-2.2557322462e-09
0.05554	5.0202500004e-03	3.1409840857e-10	-2.2553261007e-09
0.05555	5.0202500004e-03	3.1404186520e-10	-2.2549201014e-09
0.05556	5.0202500004e-03	3.1398534219e-10	-2.2545142483e-09
0.05557	5.0202500004e-03	3.1392883951e-10	-2.2541085412e-09
0.05558	5.0202500004e-03	3.1387235718e-10	-2.2537029801e-09
0.05559	5.0202500004e-03	3.1381589516e-10	-2.2532975649e-09
0.0556	5.0202500004e-03	3.1375945345e-10	-2.2528922956e-09
0.05561	5.0202500004e-03	3.1370303204e-10	-2.2524871720e-09
0.05562	5.0202500004e-03	3.1364663092e-10	-2.2520821941e-09
0.05563	5.0202500004e-03	3.1359025008e-10	-2.2516773617e-09
0.05564	5.0202500004e-03	3.1353388950e-10	-2.2512726749e-09
0.05565	5.0202500004e-03	3.1347754918e-10	-2.2508681336e-09
0.05566	5.0202500004e-03	3.1342122910e-10	-2.2504637376e-09
0.05567	5.0202500004e-03	3.1336492926e-10	-2.2500594869e-09
0.05568	5.0202500004e-03	3.1330864964e-10	-2.2496553814e-09
0.05569	5.0202500004e-03	3.1325239023e-10	-2.2492514210e-09
0.0557	5.0202500004e-03	3.1319615102e-10	-2.2488476056e-09
0.05571	5.0202500004e-03	3.1313993200e-10	-2.2484439353e-09
0.05572	5.0202500004e-03	3.1308373316e-10	-2.2480404098e-09
0.05573	5.0202500004e-03	3.1302755449e-10	-2.2476370291e-09
0.05574	5.0202500004e-03	3.1297139598e-10	-2.2472337932e-09
0.05575	5.0202500004e-03	3.1291525761e-10	-2.2468307020e-09
0.05576	5.0202500004e-03	3.1285913938e-10	-2.2464277553e-09
0.05577	5.0202500004e-03	3.1280304127e-10	-2.2460249531e-09
0.05578	5.0202500004e-03	3.1274696328e-10	-2.2456222953e-09
0.05579	5.0202500004e-03	3.1269090539e-10	-2.2452197819e-09
0.0558	5.0202500004e-03	3.1263486760e-10	-2.2448174128e-09
0.05581	5.0202500004e-03	3.1257884988e-10	-2.2444151878e-09
0.05582	5.0202500004e-03	3.1252285224e-10	-2.2440131070e-09
0.05583	5.0202500004e-03	3.1246687465e-10	-2.2436111702e-09
0.05584	5.0202500004e-03	3.1241091712e-10	-2.2432093774e-09
0.05585	5.0202500004e-03	3.1235497962e-10	-2.2428077284e-09
0.05586	5.0202500004e-03	3.1229906215e-10	-2.2424062233e-09
0.05587	5.0202500004e-03	3.1224316470e-10	-2.2420048619e-09
0.05588	5.0202500004e-03	3.1218728726e-10	-2.2416036441e-09
0.05589	5.0202500004e-03	3.1213142981e-10	-2.2412025699e-09
0.0559	5.0202500004e-03	3.1207559234e-10	-2.2408016392e-09
0.05591	5.0202500004e-03	3.1201977485e-10	-2.2404008520e-09
0.05592	5.0202500004e-03	3.1196397732e-10	-2.2400002080e-09
0.05593	5.0202500004e-03	3.1190819975e-10	-2.2395997074e-09
0.05594	5.0202500004e-03	3.1185244211e-10	-2.2391993499e-09
0.05595	5.0202500004e-03	3.1179670441e-10	-2.2387991355e-09
0.05596	5.0202500004e-03	3.1174098663e-10	-2.2383990642e-09
0.05597	5.0202500004e-03	3.1168528876e-10	-2.2379991359e-09
0.05598	5.0202500004e-03	3.1162961079e-10	-2.2375993504e-09
0.05599	5.0202500004e-03	3.1157395270e-10	-2.2371997077e-09
0.056	5.0202500004e-03	3.1151831450e-10	-2.2368002077e-09
0.05601	5.0202500004e-03	3.1146269616e-10	-2.2364008505e-09
0.05602	5.0202500004e-03	3.1140709768e-10	-2.2360016357e-09
0.05603	5.0202500004e-03	3.1135151904e-10	-2.2356025635e-09
0.05604	5.0202500004e-03	3.1129596024e-10	-2.2352036337e-09
0.05605	5.0202500004e-03	3.1124042126e-10	-2.2348048463e-09
0.05606	5.0202500004e-03	3.1118490210e-10	-2.2344062011e-09
0.05607	5.0202500004e-03	3.1112940274e-10	-2.2340076981e-09
0.05608	5.0202500004e-03	3.1107392318e-10	-2.2336093373e-09
0.05609	5.0202500004e-03	3.1101846340e-10	-2.2332111184e-09
0.0561	5.0202500004e-03	3.1096302338e-10	-2.2328130416e-09
0.05611	5.0202500004e-03	3.1090760313e-10	-2.2324151066e-09
0.05612	5.0202500004e-03	3.1085220263e-10	-2.2320173135e-09
0.05613	5.0202500004e-03	3.1079682188e-10	-2.2316196621e-09
0.05614	5.0202500004e-03	3.1074146085e-10	-2.2312221524e-09
0.05615	5.0202500004e-03	3.1068611953e-10	-2.2308247842e-09
0.05616	5.0202500004e-03	3.1063079793e-10	-2.2304275576e-09
0.05617	5.0202500004e-03	3.1057549603e-10	-2.2300304724e-09
0.05618	5.0202500004e-03	3.1052021381e-10	-2.2296335285e-09
0.05619	5.0202500004e-03	3.1046495127e-10	-2.2292367260e-09
0.0562	5.0202500004e-03	3.1040970840e-10	-2.2288400647e-09
0.05621	5.0202500004e-03	3.1035448518e-10	-2.2284435445e-09
0.05622	5.0202500004e-03	3.1029928161e-10	-2.2280471653e-09
0.05623	5.0202500004e-03	3.1024409767e-10	-2.2276509272e-09
0.05624	5.0202500004e-03	3.1018893335e-10	-2.2272548299e-09
0.05625	5.0202500004e-03	3.1013378866e-10	-2.2268588735e-09
0.05626	5.0202500004e-03	3.1007866356e-10	-2.2264630578e-09
0.05627	5.0202500004e-03	3.1002355806e-10	-2.2260673829e-09
0.05628	5.0202500004e-03	3.0996847214e-10	-2.2256718485e-09
0.05629	5.0202500004e-03	3.0991340579e-10	-2.2252764547e-09
0.0563	5.0202500004e-03	3.0985835900e-10	-2.2248812013e-09
0.05631	5.0202500004e-03	3.0980333177e-10	-2.2244860883e-09
0.05632	5.0202500004e-03	3.0974832407e-10	-2.2240911157e-09
0.05633	5.0202500004e-03	3.0969333591e-10	-2.2236962832e-09
0.05634	5.0202500004e-03	3.0963836727e-10	-2.2233015909e-09
0.05635	5.0202500004e-03	3.0958341813e-10	-2.2229070388e-09
0.05636	5.0202500004e-03	3.0952848850e-10	-2.2225126266e-09
0.05637	5.0202500004e-03	3.0947357835e-10	-2.2221183543e-09
0.05638	5.0202500004e-03	3.0941868769e-10	-2.2217242220e-09
0.05639	5.0202500004e-03	3.0936381649e-10	-2.2213302294e-09
0.0564	5.0202500004e-03	3.0930896475e-10	-2.2209363765e-09
0.05641	5.0202500004e-03	3.0925413246e-10	-2.2205426632e-09
0.05642	5.0202500004e-03	3.0919931960e-10	-2.2201490896e-09
0.05643	5.0202500004e-03	3.0914452617e-10	-2.2197556554e-09
0.05644	5.0202500004e-03	3.0908975216e-10	-2.2193623606e-09
0.05645	5.0202500004e-03	3.0903499755e-10	-2.2189692052e-09
0.05646	5.0202500004e-03	3.0898026234e-10	-2.2185761891e-09
0.05647	5.0202500004e-03	3.0892554652e-10	-2.2181833121e-09
0.05648	5.0202500004e-03	3.0887085007e-10	-2.2177905743e-09
0.05649	5.0202500004e-03	3.0881617298e-10	-2.2173979755e-09
0.0565	5.0202500004e-03	3.0876151525e-10	-2.2170055156e-09
0.05651	5.0202500004e-03	3.0870687687e-10	-2.2166131947e-09
0.05652	5.0202500004e-03	3.0865225782e-10	-2.2162210126e-09
0.05653	5.0202500004e-03	3.0859765809e-10	-2.2158289693e-09
0.05654	5.0202500004e-03	3.0854307768e-10	-2.2154370646e-09
0.05655	5.0202500004e-03	3.0848851657e-10	-2.2150452986e-09
0.05656	5.0202500004e-03	3.0843397475e-10	-2.2146536710e-09
0.05657	5.0202500004e-03	3.0837945222e-10	-2.2142621820e-09
0.05658	5.0202500004e-03	3.0832494895e-10	-2.2138708313e-09
0.05659	5.0202500004e-03	3.0827046496e-10	-2.2134796189e-09
0.0566	5.0202500004e-03	3.0821600021e-10	-2.2130885448e-09
0.05661	5.0202500004e-03	3.0816155471e-10	-2.2126976088e-09
0.05662	5.0202500004e-03	3.0810712843e-10	-2.2123068109e-09
0.05663	5.0202500004e-03	3.0805272138e-10	-2.2119161510e-09
0.05664	5.0202500004e-03	3.0799833354e-10	-2.2115256291e-09
0.05665	5.0202500004e-03	3.0794396490e-10	-2.2111352451e-09
0.05666	5.0202500004e-03	3.0788961546e-10	-2.2107449988e-09
0.05667	5.0202500004e-03	3.0783528519e-10	-2.2103548903e-09
0.05668	5.0202500004e-03	3.0778097410e-10	-2.2099649194e-09
0.05669	5.0202500004e-03	3.0772668216e-10	-2.2095750861e-09
0.0567	5.0202500004e-03	3.0767240938e-10	-2.2091853904e-09
0.05671	5.0202500004e-03	3.0761815574e-10	-2.2087958320e-09
0.05672	5.0202500004e-03	3.0756392122e-10	-2.2084064110e-09
0.05673	5.0202500004e-03	3.0750970583e-10	-2.2080171273e-09
0.05674	5.0202500004e-03	3.0745550955e-10	-2.2076279809e-09
0.05675	5.0202500004e-03	3.0740133237e-10	-2.2072389715e-09
0.05676	5.0202500004e-03	3.0734717428e-10	-2.2068500993e-09
0.05677	5.0202500004e-03	3.0729303526e-10	-2.2064613640e-09
0.05678	5.0202500004e-03	3.0723891532e-10	-2.2060727657e-09
0.05679	5.0202500004e-03	3.0718481444e-10	-2.2056843042e-09
0.0568	5.0202500004e-03	3.0713073260e-10	-2.2052959795e-09
0.05681	5.0202500004e-03	3.0707666981e-10	-2.2049077915e-09
0.05682	5.0202500004e-03	3.0702262604e-10	-2.2045197401e-09
0.05683	5.0202500004e-03	3.0696860130e-10	-2.2041318253e-09
0.05684	5.0202500004e-03	3.0691459556e-10	-2.2037440470e-09
0.05685	5.0202500004e-03	3.0686060883e-10	-2.2033564052e-09
0.05686	5.0202500004e-03	3.0680664108e-10	-2.2029688996e-09
0.05687	5.0202500004e-03	3.0675269231e-10	-2.2025815304e-09
0.05688	5.0202500004e-03	3.0669876252e-10	-2.2021942974e-09
0.05689	5.0202500004e-03	3.0664485168e-10	-2.2018072005e-09
0.0569	5.0202500004e-03	3.0659095979e-10	-2.2014202396e-09
0.05691	5.0202500004e-03	3.0653708684e-10	-2.2010334148e-09
0.05692	5.0202500004e-03	3.0648323282e-10	-2.2006467258e-09
0.05693	5.0202500004e-03	3.0642939771e-10	-2.2002601727e-09
0.05694	5.0202500004e-03	3.0637558152e-10	-2.1998737554e-09
0.05695	5.0202500004e-03	3.0632178423e-10	-2.1994874738e-09
0.05696	5.0202500004e-03	3.0626800583e-10	-2.1991013278e-09
0.05697	5.0202500004e-03	3.0621424630e-10	-2.1987153174e-09
0.05698	5.0202500004e-03	3.0616050565e-10	-2.1983294425e-09
0.05699	5.0202500004e-03	3.0610678385e-10	-2.1979437030e-09
0.057	5.0202500004e-03	3.0605308091e-10	-2.1975580988e-09
0.05701	5.0202500004e-03	3.0599939681e-10	-2.1971726300e-09
0.05702	5.0202500004e-03	3.0594573153e-10	-2.1967872963e-09
0.05703	5.0202500004e-03	3.0589208508e-10	-2.1964020977e-09
0.05704	5.0202500004e-03	3.0583845743e-10	-2.1960170343e-09
0.05705	5.0202500004e-03	3.0578484859e-10	-2.1956321058e-09
0.05706	5.0202500004e-03	3.0573125853e-10	-2.1952473122e-09
0.05707	5.0202500004e-03	3.0567768726e-10	-2.1948626535e-09
0.05708	5.0202500004e-03	3.0562413476e-10	-2.1944781295e-09
0.05709	5.0202500004e-03	3.0557060101e-10	-2.1940937403e-09
0.0571	5.0202500004e-03	3.0551708602e-10	-2.1937094857e-09
0.05711	5.0202500004e-03	3.0546358977e-10	-2.1933253657e-09
0.05712	5.0202500004e-03	3.0541011225e-10	-2.1929413801e-09
0.05713	5.0202500004e-03	3.0535665345e-10	-2.1925575290e-09
0.05714	5.0202500004e-03	3.0530321337e-10	-2.1921738123e-09
0.05715	5.0202500003e-03	3.0524979198e-10	-2.1917902298e-09
0.05716	5.0202500003e-03	3.0519638929e-10	-2.1914067816e-09
0.05717	5.0202500003e-03	3.0514300528e-10	-2.1910234674e-09
0.05718	5.0202500003e-03	3.0508963994e-10	-2.1906402874e-09
0.05719	5.0202500003e-03	3.0503629327e-10	-2.1902572414e-09
0.0572	5.0202500003e-03	3.0498296524e-10	-2.1898743293e-09
0.05721	5.0202500003e-03	3.0492965586e-10	-2.1894915510e-09
0.05722	5.0202500003e-03	3.0487636511e-10	-2.1891089066e-09
0.05723	5.0202500003e-03	3.0482309299e-10	-2.1887263958e-09
0.05724	5.0202500003e-03	3.0476983948e-10	-2.1883440188e-09
0.05725	5.0202500003e-03	3.0471660457e-10	-2.1879617753e-09
0.05726	5.0202500003e-03	3.0466338826e-10	-2.1875796653e-09
0.05727	5.0202500003e-03	3.0461019053e-10	-2.1871976887e-09
0.05728	5.0202500003e-03	3.0455701138e-10	-2.1868158456e-09
0.05729	5.0202500003e-03	3.0450385079e-10	-2.1864341357e-09
0.0573	5.0202500003e-03	3.0445070876e-10	-2.1860525591e-09
0.05731	5.0202500003e-03	3.0439758527e-10	-2.1856711156e-09
0.05732	5.0202500003e-03	3.0434448032e-10	-2.1852898052e-09
0.05733	5.0202500003e-03	3.0429139389e-10	-2.1849086278e-09
0.05734	5.0202500003e-03	3.0423832598e-10	-2.1845275834e-09
0.05735	5.0202500003e-03	3.0418527658e-10	-2.1841466719e-09
0.05736	5.0202500003e-03	3.0413224567e-10	-2.1837658932e-09
0.05737	5.0202500003e-03	3.0407923326e-10	-2.1833852472e-09
0.05738	5.0202500003e-03	3.0402623931e-10	-2.1830047339e-09
0.05739	5.0202500003e-03	3.0397326384e-10	-2.1826243533e-09
0.0574	5.0202500003e-03	3.0392030683e-10	-2.1822441051e-09
0.05741	5.0202500003e-03	3.0386736826e-10	-2.1818639894e-09
0.05742	5.0202500003e-03	3.0381444813e-10	-2.1814840062e-09
0.05743	5.0202500003e-03	3.0376154644e-10	-2.1811041552e-09
0.05744	5.0202500003e-03	3.0370866316e-10	-2.1807244365e-09
0.05745	5.0202500003e-03	3.0365579829e-10	-2.1803448500e-09
0.05746	5.0202500003e-03	3.0360295183e-10	-2.1799653956e-09
0.05747	5.0202500003e-03	3.0355012375e-10	-2.1795860733e-09
0.05748	5.0202500003e-03	3.0349731405e-10	-2.1792068830e-09
0.05749	5.0202500003e-03	3.0344452273e-10	-2.1788278246e-09
0.0575	5.0202500003e-03	3.0339174977e-10	-2.1784488980e-09
0.05751	5.0202500003e-03	3.0333899516e-10	-2.1780701032e-09
0.05752	5.0202500003e-03	3.0328625890e-10	-2.1776914401e-09
0.05753	5.0202500003e-03	3.0323354097e-10	-2.1773129086e-09
0.05754	5.0202500003e-03	3.0318084136e-10	-2.1769345088e-09
0.05755	5.0202500003e-03	3.0312816007e-10	-2.1765562404e-09
0.05756	5.0202500003e-03	3.0307549708e-10	-2.1761781034e-09
0.05757	5.0202500003e-03	3.0302285239e-10	-2.1758000979e-09
0.05758	5.0202500003e-03	3.0297022598e-10	-2.1754222236e-09
0.05759	5.0202500003e-03	3.0291761785e-10	-2.1750444805e-09
0.0576	5.0202500003e-03	3.0286502798e-10	-2.1746668686e-09
0.05761	5.0202500003e-03	3.0281245638e-10	-2.1742893878e-09
0.05762	5.0202500003e-03	3.0275990302e-10	-2.1739120381e-09
0.05763	5.0202500003e-03	3.0270736790e-10	-2.1735348193e-09
0.05764	5.0202500003e-03	3.0265485100e-10	-2.1731577313e-09
0.05765	5.0202500003e-03	3.0260235233e-10	-2.1727807742e-09
0.05766	5.0202500003e-03	3.0254987187e-10	-2.1724039479e-09
0.05767	5.0202500003e-03	3.0249740960e-10	-2.1720272522e-09
0.05768	5.0202500003e-03	3.0244496553e-10	-2.1716506871e-09
0.05769	5.0202500003e-03	3.0239253964e-10	-2.1712742526e-09
0.0577	5.0202500003e-03	3.0234013192e-10	-2.1708979486e-09
0.05771	5.0202500003e-03	3.0228774236e-10	-2.1705217750e-09
0.05772	5.0202500003e-03	3.0223537096e-10	-2.1701457317e-09
0.05773	5.0202500003e-03	3.0218301770e-10	-2.1697698187e-09
0.05774	5.0202500003e-03	3.0213068258e-10	-2.1693940359e-09
0.05775	5.0202500003e-03	3.0207836557e-10	-2.1690183833e-09
0.05776	5.0202500003e-03	3.0202606669e-10	-2.1686428607e-09
0.05777	5.0202500003e-03	3.0197378591e-10	-2.1682674681e-09
0.05778	5.0202500003e-03	3.0192152322e-10	-2.1678922055e-09
0.05779	5.0202500003e-03	3.0186927863e-10	-2.1675170727e-09
0.0578	5.0202500003e-03	3.0181705211e-10	-2.1671420698e-09
0.05781	5.0202500003e-03	3.0176484366e-10	-2.1667671966e-09
0.05782	5.0202500003e-03	3.0171265327e-10	-2.1663924530e-09
0.05783	5.0202500003e-03	3.0166048092e-10	-2.1660178391e-09
0.05784	5.0202500003e-03	3.0160832662e-10	-2.1656433547e-09
0.05785	5.0202500003e-03	3.0155619035e-10	-2.1652689997e-09
0.05786	5.0202500003e-03	3.0150407210e-10	-2.1648947742e-09
0.05787	5.0202500003e-03	3.0145197187e-10	-2.1645206780e-09
0.05788	5.0202500003e-03	3.0139988963e-10	-2.1641467110e-09
0.05789	5.0202500003e-03	3.0134782539e-10	-2.1637728733e-09
0.0579	5.0202500003e-03	3.0129577913e-10	-2.1633991647e-09
0.05791	5.0202500003e-03	3.0124375085e-10	-2.1630255851e-09
0.05792	5.0202500003e-03	3.0119174054e-10	-2.1626521346e-09
0.05793	5.0202500003e-03	3.0113974818e-10	-2.1622788129e-09
0.05794	5.0202500003e-03	3.0108777376e-10	-2.1619056202e-09
0.05795	5.0202500003e-03	3.0103581729e-10	-2.1615325562e-09
0.05796	5.0202500003e-03	3.0098387874e-10	-2.1611596210e-09
0.05797	5.0202500003e-03	3.0093195811e-10	-2.1607868145e-09
0.05798	5.0202500003e-03	3.0088005540e-10	-2.1604141365e-09
0.05799	5.0202500003e-03	3.0082817058e-10	-2.1600415871e-09
0.058	5.0202500003e-03	3.0077630365e-10	-2.1596691661e-09
0.05801	5.0202500003e-03	3.0072445461e-10	-2.1592968735e-09
0.05802	5.0202500003e-03	3.0067262344e-10	-2.1589247093e-09
0.05803	5.0202500003e-03	3.0062081013e-10	-2.1585526733e-09
0.05804	5.0202500003e-03	3.0056901468e-10	-2.1581807656e-09
0.05805	5.0202500003e-03	3.0051723707e-10	-2.1578089859e-09
0.05806	5.0202500003e-03	3.0046547730e-10	-2.1574373344e-09
0.05807	5.0202500003e-03	3.0041373535e-10	-2.1570658108e-09
0.05808	5.0202500003e-03	3.0036201122e-10	-2.1566944152e-09
0.05809	5.0202500003e-03	3.0031030490e-10	-2.1563231474e-09
0.0581	5.0202500003e-03	3.0025861638e-10	-2.1559520075e-09
0.05811	5.0202500003e-03	3.0020694565e-10	-2.1555809952e-09
0.05812	5.0202500003e-03	3.0015529270e-10	-2.1552101107e-09
0.05813	5.0202500003e-03	3.0010365752e-10	-2.1548393538e-09
0.05814	5.0202500003e-03	3.0005204011e-10	-2.1544687244e-09
0.05815	5.0202500003e-03	3.0000044045e-10	-2.1540982224e-09
0.05816	5.0202500003e-03	2.9994885853e-10	-2.1537278479e-09
0.05817	5.0202500003e-03	2.9989729434e-10	-2.1533576007e-09
0.05818	5.0202500003e-03	2.9984574788e-10	-2.1529874808e-09
0.05819	5.0202500003e-03	2.9979421914e-10	-2.1526174881e-09
0.0582	5.0202500003e-03	2.9974270811e-10	-2.1522476226e-09
0.05821	5.0202500003e-03	2.9969121477e-10	-2.1518778841e-09
0.05822	5.0202500003e-03	2.9963973913e-10	-2.1515082727e-09
0.05823	5.0202500003e-03	2.9958828116e-10	-2.1511387881e-09
0.05824	5.0202500003e-03	2.9953684086e-10	-2.1507694305e-09
0.05825	5.0202500003e-03	2.9948541823e-10	-2.1504001997e-09
0.05826	5.0202500003e-03	2.9943401325e-10	-2.1500310957e-09
0.05827	5.0202500003e-03	2.9938262591e-10	-2.1496621183e-09
0.05828	5.0202500003e-03	2.9933125621e-10	-2.1492932676e-09
0.05829	5.0202500003e-03	2.9927990413e-10	-2.1489245434e-09
0.0583	5.0202500003e-03	2.9922856967e-10	-2.1485559457e-09
0.05831	5.0202500003e-03	2.9917725282e-10	-2.1481874744e-09
0.05832	5.0202500003e-03	2.9912595356e-10	-2.1478191295e-09
0.05833	5.0202500003e-03	2.9907467190e-10	-2.1474509109e-09
0.05834	5.0202500003e-03	2.9902340781e-10	-2.1470828185e-09
0.05835	5.0202500003e-03	2.9897216130e-10	-2.1467148523e-09
0.05836	5.0202500003e-03	2.9892093235e-10	-2.1463470122e-09
0.05837	5.0202500003e-03	2.9886972095e-10	-2.1459792982e-09
0.05838	5.0202500003e-03	2.9881852710e-10	-2.1456117101e-09
0.05839	5.0202500003e-03	2.9876735078e-10	-2.1452442479e-09
0.0584	5.0202500003e-03	2.9871619198e-10	-2.1448769115e-09
0.05841	5.0202500003e-03	2.9866505071e-10	-2.1445097010e-09
0.05842	5.0202500003e-03	2.9861392694e-10	-2.1441426161e-09
0.05843	5.0202500003e-03	2.9856282067e-10	-2.1437756569e-09
0.05844	5.0202500003e-03	2.9851173189e-10	-2.1434088233e-09
0.05845	5.0202500003e-03	2.9846066060e-10	-2.1430421152e-09
0.05846	5.0202500003e-03	2.9840960677e-10	-2.1426755326e-09
0.05847	5.0202500003e-03	2.9835857041e-10	-2.1423090753e-09
0.05848	5.0202500003e-03	2.9830755150e-10	-2.1419427434e-09
0.05849	5.0202500003e-03	2.9825655004e-10	-2.1415765367e-09
0.0585	5.0202500003e-03	2.9820556602e-10	-2.1412104553e-09
0.05851	5.0202500003e-03	2.9815459942e-10	-2.1408444990e-09
0.05852	5.0202500003e-03	2.9810365024e-10	-2.1404786677e-09
0.05853	5.0202500003e-03	2.9805271847e-10	-2.1401129615e-09
0.05854	5.0202500003e-03	2.9800180410e-10	-2.1397473801e-09
0.05855	5.0202500003e-03	2.9795090712e-10	-2.1393819237e-09
0.05856	5.0202500003e-03	2.9790002753e-10	-2.1390165921e-09
0.05857	5.0202500003e-03	2.9784916530e-10	-2.1386513852e-09
0.05858	5.0202500003e-03	2.9779832045e-10	-2.1382863031e-09
0.05859	5.0202500003e-03	2.9774749295e-10	-2.1379213455e-09
0.0586	5.0202500003e-03	2.9769668280e-10	-2.1375565125e-09
0.05861	5.0202500003e-03	2.9764588998e-10	-2.1371918040e-09
0.05862	5.0202500003e-03	2.9759511450e-10	-2.1368272200e-09
0.05863	5.0202500003e-03	2.9754435633e-10	-2.1364627603e-09
0.05864	5.0202500003e-03	2.9749361548e-10	-2.1360984249e-09
0.05865	5.0202500003e-03	2.9744289193e-10	-2.1357342137e-09
0.05866	5.0202500003e-03	2.9739218568e-10	-2.1353701267e-09
0.05867	5.0202500003e-03	2.9734149671e-10	-2.1350061639e-09
0.05868	5.0202500003e-03	2.9729082502e-10	-2.1346423250e-09
0.05869	5.0202500003e-03	2.9724017059e-10	-2.1342786102e-09
0.0587	5.0202500003e-03	2.9718953342e-10	-2.1339150193e-09
0.05871	5.0202500003e-03	2.9713891351e-10	-2.1335515523e-09
0.05872	5.0202500003e-03	2.9708831083e-10	-2.1331882090e-09
0.05873	5.0202500003e-03	2.9703772539e-10	-2.1328249895e-09
0.05874	5.0202500003e-03	2.9698715717e-10	-2.1324618937e-09
0.05875	5.0202500003e-03	2.9693660616e-10	-2.1320989214e-09
0.05876	5.0202500003e-03	2.9688607236e-10	-2.1317360727e-09
0.05877	5.0202500003e-03	2.9683555576e-10	-2.1313733475e-09
0.05878	5.0202500003e-03	2.9678505634e-10	-2.1310107457e-09
0.05879	5.0202500003e-03	2.9673457411e-10	-2.1306482673e-09
0.0588	5.0202500003e-03	2.9668410905e-10	-2.1302859121e-09
0.05881	5.0202500003e-03	2.9663366114e-10	-2.1299236802e-09
0.05882	5.0202500003e-03	2.9658323040e-10	-2.1295615715e-09
0.05883	5.0202500003e-03	2.9653281679e-10	-2.1291995858e-09
0.05884	5.0202500003e-03	2.9648242032e-10	-2.1288377232e-09
0.05885	5.0202500003e-03	2.9643204098e-10	-2.1284759836e-09
0.05886	5.0202500003e-03	2.9638167876e-10	-2.1281143669e-09
0.05887	5.0202500003e-03	2.9633133365e-10	-2.1277528730e-09
0.05888	5.0202500003e-03	2.9628100564e-10	-2.1273915019e-09
0.05889	5.0202500003e-03	2.9623069472e-10	-2.1270302536e-09
0.0589	5.0202500003e-03	2.9618040088e-10	-2.1266691279e-09
0.05891	5.0202500003e-03	2.9613012412e-10	-2.1263081248e-09
0.05892	5.0202500003e-03	2.9607986442e-10	-2.1259472443e-09
0.05893	5.0202500003e-03	2.9602962179e-10	-2.1255864862e-09
0.05894	5.0202500003e-03	2.9597939620e-10	-2.1252258506e-09
0.05895	5.0202500003e-03	2.9592918765e-10	-2.1248653373e-09
0.05896	5.0202500003e-03	2.9587899613e-10	-2.1245049463e-09
0.05897	5.0202500003e-03	2.9582882164e-10	-2.1241446775e-09
0.05898	5.0202500003e-03	2.9577866416e-10	-2.1237845309e-09
0.05899	5.0202500003e-03	2.9572852368e-10	-2.1234245064e-09
0.059	5.0202500003e-03	2.9567840020e-10	-2.1230646040e-09
0.05901	5.0202500003e-03	2.9562829371e-10	-2.1227048235e-09
0.05902	5.0202500003e-03	2.9557820420e-10	-2.1223451649e-09
0.05903	5.0202500003e-03	2.9552813166e-10	-2.1219856282e-09
0.05904	5.0202500003e-03	2.9547807608e-10	-2.1216262133e-09
0.05905	5.0202500003e-03	2.9542803746e-10	-2.1212669201e-09
0.05906	5.0202500003e-03	2.9537801578e-10	-2.1209077486e-09
0.05907	5.0202500003e-03	2.9532801104e-10	-2.1205486987e-09
0.05908	5.0202500003e-03	2.9527802322e-10	-2.1201897704e-09
0.05909	5.0202500003e-03	2.9522805233e-10	-2.1198309635e-09
0.0591	5.0202500003e-03	2.9517809834e-10	-2.1194722781e-09
0.05911	5.0202500003e-03	2.9512816126e-10	-2.1191137140e-09
0.05912	5.0202500003e-03	2.9507824107e-10	-2.1187552712e-09
0.05913	5.0202500003e-03	2.9502833776e-10	-2.1183969497e-09
0.05914	5.0202500003e-03	2.9497845133e-10	-2.1180387493e-09
0.05915	5.0202500003e-03	2.9492858177e-10	-2.1176806701e-09
0.05916	5.0202500003e-03	2.9487872907e-10	-2.1173227119e-09
0.05917	5.0202500003e-03	2.9482889322e-10	-2.1169648747e-09
0.05918	5.0202500003e-03	2.9477907421e-10	-2.1166071584e-09
0.05919	5.0202500003e-03	2.9472927204e-10	-2.1162495630e-09
0.0592	5.0202500003e-03	2.9467948669e-10	-2.1158920884e-09
0.05921	5.0202500003e-03	2.9462971815e-10	-2.1155347346e-09
0.05922	5.0202500003e-03	2.9457996643e-10	-2.1151775014e-09
0.05923	5.0202500003e-03	2.9453023150e-10	-2.1148203889e-09
0.05924	5.0202500003e-03	2.9448051337e-10	-2.1144633969e-09
0.05925	5.0202500003e-03	2.9443081202e-10	-2.1141065255e-09
0.05926	5.0202500003e-03	2.9438112744e-10	-2.1137497744e-09
0.05927	5.0202500003e-03	2.9433145962e-10	-2.1133931438e-09
0.05928	5.0202500003e-03	2.9428180857e-10	-2.1130366335e-09
0.05929	5.0202500003e-03	2.9423217426e-10	-2.1126802434e-09
0.0593	5.0202500003e-03	2.9418255669e-10	-2.1123239736e-09
0.05931	5.0202500003e-03	2.9413295586e-10	-2.1119678239e-09
0.05932	5.0202500003e-03	2.9408337175e-10	-2.1116117942e-09
0.05933	5.0202500003e-03	2.9403380435e-10	-2.1112558846e-09
0.05934	5.0202500003e-03	2.9398425366e-10	-2.1109000949e-09
0.05935	5.0202500003e-03	2.9393471966e-10	-2.1105444252e-09
0.05936	5.0202500003e-03	2.9388520236e-10	-2.1101888752e-09
0.05937	5.0202500003e-03	2.9383570173e-10	-2.1098334451e-09
0.05938	5.0202500003e-03	2.9378621778e-10	-2.1094781346e-09
0.05939	5.0202500003e-03	2.9373675050e-10	-2.1091229438e-09
0.0594	5.0202500003e-03	2.9368729986e-10	-2.1087678726e-09
