# Solver information    
# Time                  	U_solver                	Ux_initial              	Ux_final                	Ux_iters                	Uy_initial              	Uy_final                	Uy_iters                	Uz_initial              	Uz_final                	Uz_iters                	U_converged             	epsilon_solver          	epsilon_initial         	epsilon_final           	epsilon_iters           	epsilon_converged       	k_solver                	k_initial               	k_final                 	k_iters                 	k_converged             	p_solver                	p_initial               	p_final                 	p_iters                 	p_converged             
0.09528                 	smoothSolver	6.4583299999999996e-02	3.2537499999999997e-02	1000	6.1431300000000001e-02	4.6715899999999998e-07	2	6.1584000000000000e-02	4.6822600000000000e-07	2	false	smoothSolver	2.3051700000000000e-03	5.9194900000000000e-06	1	true	smoothSolver	6.4492499999999997e-04	1.6527700000000001e-06	1	true	GAMG	7.1933100000000005e-01	4.1543900000000002e-02	1	true
0.09529                 	smoothSolver	1.2344300000000000e-01	2.8698899999999999e-02	1000	6.0356699999999999e-02	4.6315600000000002e-07	2	6.1261400000000001e-02	4.7466600000000000e-07	2	false	smoothSolver	2.3056800000000001e-03	5.9220199999999999e-06	1	true	smoothSolver	6.4479800000000003e-04	1.6522100000000001e-06	1	true	GAMG	7.1765999999999996e-01	4.1986500000000003e-02	1	true
0.0953                  	smoothSolver	1.1410400000000000e-01	3.1799899999999999e-02	1000	5.5968499999999997e-02	4.1966599999999999e-07	2	5.6057599999999999e-02	4.2211600000000002e-07	2	false	smoothSolver	2.3061800000000001e-03	5.9235000000000001e-06	1	true	smoothSolver	6.4467099999999998e-04	1.6525600000000000e-06	1	true	GAMG	7.1523199999999998e-01	4.1989699999999998e-02	1	true
0.09531                 	smoothSolver	5.7324399999999998e-02	2.9636900000000001e-02	1000	5.7238799999999999e-02	4.3201700000000000e-07	2	5.6947800000000000e-02	4.2922900000000001e-07	2	false	smoothSolver	2.3066800000000002e-03	5.9229499999999998e-06	1	true	smoothSolver	6.4454400000000004e-04	1.6517199999999999e-06	1	true	GAMG	7.1894700000000000e-01	4.0513899999999999e-02	1	true
0.09532                 	smoothSolver	4.4717699999999999e-02	2.9497200000000001e-02	1000	5.9531100000000003e-02	4.7658200000000000e-07	2	6.3916200000000006e-02	5.3785399999999997e-07	2	false	smoothSolver	2.3071799999999998e-03	5.9260900000000000e-06	1	true	smoothSolver	6.4441699999999999e-04	1.6511200000000001e-06	1	true	GAMG	7.0188200000000001e-01	4.2554300000000003e-02	1	true
0.09533                 	smoothSolver	5.3711599999999998e-02	2.7693599999999999e-02	1000	5.8763900000000001e-02	4.7484500000000001e-07	2	6.2747300000000006e-02	5.3159700000000005e-07	2	false	smoothSolver	2.3076899999999998e-03	5.9263999999999997e-06	1	true	smoothSolver	6.4429000000000005e-04	1.6512299999999999e-06	1	true	GAMG	7.0684499999999995e-01	4.1665500000000001e-02	1	true
0.09534                 	smoothSolver	6.2713199999999997e-02	2.7961500000000000e-02	1000	5.3587999999999997e-02	4.2336000000000000e-07	2	5.5516999999999997e-02	4.5056500000000001e-07	2	false	smoothSolver	2.3081899999999999e-03	5.9288500000000000e-06	1	true	smoothSolver	6.4416400000000002e-04	1.6502300000000001e-06	1	true	GAMG	6.9809200000000005e-01	4.1796699999999999e-02	1	true
0.09535                 	smoothSolver	3.2151899999999997e-02	2.6596900000000000e-02	1000	4.9688799999999998e-02	3.7370299999999999e-07	2	4.9839000000000001e-02	3.7345299999999998e-07	2	false	smoothSolver	2.3086900000000000e-03	5.9276499999999999e-06	1	true	smoothSolver	6.4403699999999997e-04	1.6506999999999999e-06	1	true	GAMG	7.2385999999999995e-01	4.1797599999999997e-02	1	true
0.09536                 	smoothSolver	3.1439799999999997e-02	2.6197999999999999e-02	1000	4.8431399999999999e-02	3.7233899999999998e-07	2	4.8991000000000000e-02	3.8568300000000003e-07	2	false	smoothSolver	2.3092000000000000e-03	5.9306900000000000e-06	1	true	smoothSolver	6.4391000000000003e-04	1.6497099999999999e-06	1	true	GAMG	7.3548599999999997e-01	4.4345500000000003e-02	1	true
0.09537                 	smoothSolver	7.2624499999999995e-02	2.5026600000000000e-02	1000	4.6253700000000002e-02	3.4898800000000000e-07	2	4.6457400000000003e-02	3.5174499999999998e-07	2	false	smoothSolver	2.3097000000000000e-03	5.9326200000000003e-06	1	true	smoothSolver	6.4378299999999999e-04	1.6494700000000001e-06	1	true	GAMG	7.2484899999999997e-01	4.1585999999999998e-02	1	true
0.09538                 	smoothSolver	9.2330499999999996e-02	2.6178300000000002e-02	1000	4.9815100000000001e-02	3.8388200000000002e-07	2	5.0936599999999999e-02	3.9928099999999999e-07	2	false	smoothSolver	2.3102100000000000e-03	5.9320400000000004e-06	1	true	smoothSolver	6.4365699999999995e-04	1.6491100000000001e-06	1	true	GAMG	7.0350000000000001e-01	4.0095800000000001e-02	1	true
0.09539                 	smoothSolver	5.0888900000000001e-02	2.4905900000000002e-02	1000	5.4148300000000003e-02	4.2122800000000002e-07	2	5.5845199999999998e-02	4.5306000000000001e-07	2	false	smoothSolver	2.3107100000000001e-03	5.9360499999999997e-06	1	true	smoothSolver	6.4353000000000001e-04	1.6490300000000000e-06	1	true	GAMG	7.0604699999999998e-01	4.1275300000000001e-02	1	true
0.0954                  	smoothSolver	3.5849600000000002e-02	2.4911800000000001e-02	1000	4.5428799999999998e-02	3.4203499999999998e-07	2	4.5500899999999997e-02	3.4851100000000002e-07	2	false	smoothSolver	2.3112100000000002e-03	5.9345599999999996e-06	1	true	smoothSolver	6.4340399999999998e-04	1.6482400000000000e-06	1	true	GAMG	7.1656900000000001e-01	4.2214599999999998e-02	1	true
0.09541                 	smoothSolver	8.4403599999999995e-02	2.4789300000000000e-02	1000	4.4382600000000001e-02	3.3638600000000001e-07	2	4.4179999999999997e-02	3.3205200000000001e-07	2	false	smoothSolver	2.3117200000000002e-03	5.9367500000000004e-06	1	true	smoothSolver	6.4327700000000004e-04	1.6476800000000000e-06	1	true	GAMG	7.3399499999999995e-01	4.2716100000000000e-02	1	true
0.09542                 	smoothSolver	1.5289800000000001e-01	2.1884899999999999e-02	1000	4.5768700000000002e-02	3.4571199999999999e-07	2	4.5638600000000001e-02	3.5018500000000001e-07	2	false	smoothSolver	2.3122199999999998e-03	5.9380900000000001e-06	1	true	smoothSolver	6.4315100000000001e-04	1.6472099999999999e-06	1	true	GAMG	7.2480299999999998e-01	4.1864600000000002e-02	1	true
0.09543                 	smoothSolver	1.1157700000000000e-01	2.3621799999999998e-02	1000	4.3822300000000002e-02	3.2781300000000000e-07	2	4.3874099999999999e-02	3.3015900000000001e-07	2	false	smoothSolver	2.3127299999999998e-03	5.9399399999999999e-06	1	true	smoothSolver	6.4302399999999996e-04	1.6479900000000001e-06	1	true	GAMG	7.1771799999999997e-01	4.1639400000000000e-02	1	true
0.09544                 	smoothSolver	6.7050600000000002e-02	2.2273200000000000e-02	1000	4.5934700000000002e-02	3.4792800000000002e-07	2	4.6183799999999997e-02	3.5417200000000000e-07	2	false	smoothSolver	2.3132299999999999e-03	5.9410299999999999e-06	1	true	smoothSolver	6.4289800000000004e-04	1.6462700000000000e-06	1	true	GAMG	7.2078299999999995e-01	4.1862299999999998e-02	1	true
0.09545                 	smoothSolver	7.9912100000000000e-02	2.2839399999999999e-02	1000	4.2459200000000002e-02	3.2456700000000002e-07	2	4.2619200000000003e-02	3.2195100000000002e-07	2	false	smoothSolver	2.3137399999999999e-03	5.9409199999999999e-06	1	true	smoothSolver	6.4277200000000000e-04	1.6467499999999999e-06	1	true	GAMG	7.0610099999999998e-01	4.0123699999999998e-02	1	true
0.09546                 	smoothSolver	4.3647800000000000e-02	2.2026799999999999e-02	1000	4.5457299999999999e-02	3.5630700000000002e-07	2	4.6636999999999998e-02	3.7771099999999999e-07	2	false	smoothSolver	2.3142499999999999e-03	5.9440899999999997e-06	1	true	smoothSolver	6.4264499999999996e-04	1.6461899999999999e-06	1	true	GAMG	7.1776799999999996e-01	4.1972700000000002e-02	1	true
0.09547                 	smoothSolver	3.1019600000000001e-02	2.1874700000000000e-02	1000	4.0884299999999998e-02	3.1648599999999999e-07	2	4.1229500000000002e-02	3.2173899999999999e-07	2	false	smoothSolver	2.3147500000000000e-03	5.9457599999999996e-06	1	true	smoothSolver	6.4251900000000003e-04	1.6456400000000000e-06	1	true	GAMG	7.1725899999999998e-01	4.2154600000000000e-02	1	true
0.09548                 	smoothSolver	2.9579800000000000e-02	2.1517700000000001e-02	1000	4.0030600000000000e-02	3.0173199999999999e-07	2	3.9639599999999997e-02	2.9993600000000002e-07	2	false	smoothSolver	2.3152600000000000e-03	5.9444999999999996e-06	1	true	smoothSolver	6.4239300000000000e-04	1.6459899999999999e-06	1	true	GAMG	7.2400299999999995e-01	4.2226699999999999e-02	1	true
0.09549                 	smoothSolver	2.8771300000000000e-02	2.1146100000000001e-02	1000	3.8933599999999999e-02	2.9463399999999999e-07	2	3.9285500000000001e-02	2.9869799999999999e-07	2	false	smoothSolver	2.3157600000000000e-03	5.9480499999999997e-06	1	true	smoothSolver	6.4226699999999997e-04	1.6450100000000000e-06	1	true	GAMG	7.2409599999999996e-01	4.0691600000000001e-02	1	true
0.0955                  	smoothSolver	3.9995599999999999e-02	2.0525600000000001e-02	1000	4.1360099999999997e-02	3.2881300000000002e-07	2	4.2875700000000003e-02	3.5213200000000002e-07	2	false	smoothSolver	2.3162700000000000e-03	5.9490100000000000e-06	1	true	smoothSolver	6.4214100000000004e-04	1.6444300000000001e-06	1	true	GAMG	7.1549499999999999e-01	4.0526000000000000e-02	1	true
0.09551                 	smoothSolver	4.3550499999999999e-02	2.0393700000000001e-02	1000	3.7571199999999999e-02	2.8525800000000000e-07	2	3.7814100000000003e-02	2.8736000000000000e-07	2	false	smoothSolver	2.3167800000000001e-03	5.9484300000000001e-06	1	true	smoothSolver	6.4201500000000001e-04	1.6447600000000001e-06	1	true	GAMG	7.0370100000000002e-01	4.1275800000000001e-02	1	true
0.09552                 	smoothSolver	5.8666900000000001e-02	1.9632000000000000e-02	1000	3.9553199999999997e-02	3.0309300000000003e-07	2	3.9937800000000002e-02	3.0850199999999999e-07	2	false	smoothSolver	2.3172800000000001e-03	5.9529000000000002e-06	1	true	smoothSolver	6.4188899999999998e-04	1.6437200000000000e-06	1	true	GAMG	7.1803600000000001e-01	4.1339500000000001e-02	1	true
0.09553                 	smoothSolver	1.3844100000000001e-01	1.9989500000000000e-02	1000	3.7889399999999997e-02	2.8618700000000002e-07	2	3.8337400000000001e-02	2.9188800000000000e-07	2	false	smoothSolver	2.3177900000000001e-03	5.9515499999999998e-06	1	true	smoothSolver	6.4176299999999995e-04	1.6440700000000001e-06	1	true	GAMG	7.2178100000000001e-01	4.1535799999999998e-02	1	true
0.09554                 	smoothSolver	1.0704100000000000e-01	1.9000099999999999e-02	1000	3.8488300000000003e-02	2.9526299999999999e-07	2	3.8464800000000000e-02	2.9665099999999997e-07	2	false	smoothSolver	2.3183000000000001e-03	5.9531499999999999e-06	1	true	smoothSolver	6.4163700000000002e-04	1.6432499999999999e-06	1	true	GAMG	7.3721400000000004e-01	4.2189100000000000e-02	1	true
0.09555                 	smoothSolver	4.1368500000000002e-02	1.9545900000000001e-02	1000	3.6942799999999998e-02	2.7979600000000000e-07	2	3.6664700000000001e-02	2.7682200000000002e-07	2	false	smoothSolver	2.3188100000000001e-03	5.9556799999999999e-06	1	true	smoothSolver	6.4151099999999999e-04	1.6431500000000001e-06	1	true	GAMG	7.1494999999999997e-01	4.1678399999999997e-02	1	true
0.09556                 	smoothSolver	5.5833300000000002e-02	1.8898000000000002e-02	1000	3.7037100000000003e-02	2.8101600000000001e-07	2	3.7706799999999999e-02	2.9394299999999997e-07	2	false	smoothSolver	2.3193100000000002e-03	5.9557300000000000e-06	1	true	smoothSolver	6.4138499999999996e-04	1.6423200000000001e-06	1	true	GAMG	7.1810900000000000e-01	4.1446600000000000e-02	1	true
0.09557                 	smoothSolver	2.8085200000000001e-02	1.8832000000000002e-02	1000	3.6136200000000000e-02	2.7716300000000001e-07	2	3.5947500000000000e-02	2.7544500000000002e-07	2	false	smoothSolver	2.3198200000000002e-03	5.9573599999999997e-06	1	true	smoothSolver	6.4126000000000005e-04	1.6428100000000000e-06	1	true	GAMG	7.0878200000000002e-01	4.0987900000000001e-02	1	true
0.09558                 	smoothSolver	6.4029699999999995e-02	1.8766300000000000e-02	1000	3.9044500000000003e-02	3.1096000000000003e-07	2	4.1000000000000002e-02	3.3787200000000000e-07	2	false	smoothSolver	2.3203299999999998e-03	5.9611999999999998e-06	1	true	smoothSolver	6.4113400000000002e-04	1.6422600000000001e-06	1	true	GAMG	7.2551600000000005e-01	4.1437200000000000e-02	1	true
0.09559                 	smoothSolver	3.7240799999999998e-02	1.8358500000000000e-02	1000	3.7489200000000000e-02	2.8950500000000002e-07	2	3.8306000000000000e-02	3.0306000000000002e-07	2	false	smoothSolver	2.3208399999999998e-03	5.9604800000000002e-06	1	true	smoothSolver	6.4100799999999999e-04	1.6410000000000000e-06	1	true	GAMG	7.1769899999999998e-01	4.1613400000000002e-02	1	true
0.0956                  	smoothSolver	2.5232800000000000e-02	1.8198599999999999e-02	1000	3.3996100000000001e-02	2.5620500000000001e-07	2	3.3850999999999999e-02	2.5637800000000002e-07	2	false	smoothSolver	2.3213499999999998e-03	5.9596300000000001e-06	1	true	smoothSolver	6.4088299999999997e-04	1.6411600000000000e-06	1	true	GAMG	7.1909100000000004e-01	4.2598799999999999e-02	1	true
0.09561                 	smoothSolver	2.4336699999999999e-02	1.7917499999999999e-02	1000	3.3702700000000002e-02	2.5230400000000001e-07	2	3.3960499999999998e-02	2.5606500000000001e-07	2	false	smoothSolver	2.3218499999999999e-03	5.9637899999999997e-06	1	true	smoothSolver	6.4075700000000005e-04	1.6413700000000001e-06	1	true	GAMG	7.2455300000000000e-01	4.0880100000000003e-02	1	true
0.09562                 	smoothSolver	2.4620800000000002e-02	1.7656200000000000e-02	1000	3.5513799999999998e-02	2.7790599999999997e-07	2	3.7220099999999999e-02	3.0002600000000002e-07	2	false	smoothSolver	2.3223599999999999e-03	5.9644400000000003e-06	1	true	smoothSolver	6.4063200000000003e-04	1.6400700000000000e-06	1	true	GAMG	7.1643699999999999e-01	4.1744999999999997e-02	1	true
0.09563                 	smoothSolver	3.4165099999999997e-02	1.7433600000000000e-02	1000	3.4847999999999997e-02	2.7721500000000001e-07	2	3.6306800000000000e-02	2.9766900000000002e-07	2	false	smoothSolver	2.3228699999999999e-03	5.9662300000000001e-06	1	true	smoothSolver	6.4050600000000000e-04	1.6401899999999999e-06	1	true	GAMG	7.1979199999999999e-01	4.2242799999999997e-02	1	true
0.09564                 	smoothSolver	2.3961500000000000e-02	1.7274000000000001e-02	1000	3.2254800000000000e-02	2.4368399999999997e-07	2	3.2389500000000002e-02	2.4588199999999998e-07	2	false	smoothSolver	2.3233799999999999e-03	5.9672600000000002e-06	1	true	smoothSolver	6.4038099999999998e-04	1.6396299999999999e-06	1	true	GAMG	7.2042399999999995e-01	4.2543299999999999e-02	1	true
0.09565                 	smoothSolver	2.2627800000000000e-02	1.7008800000000001e-02	1000	3.1253099999999999e-02	2.3810100000000000e-07	2	3.1618300000000002e-02	2.4175099999999998e-07	2	false	smoothSolver	2.3238899999999999e-03	5.9683000000000001e-06	1	true	smoothSolver	6.4025499999999995e-04	1.6393600000000001e-06	1	true	GAMG	7.3112699999999997e-01	4.2061099999999997e-02	1	true
0.09566                 	smoothSolver	3.2569800000000003e-02	1.6805500000000001e-02	1000	3.1840300000000002e-02	2.3826800000000000e-07	2	3.2214800000000002e-02	2.4516099999999998e-07	2	false	smoothSolver	2.3243999999999999e-03	5.9704300000000000e-06	1	true	smoothSolver	6.4013000000000004e-04	1.6390999999999999e-06	1	true	GAMG	7.2519000000000000e-01	4.1133599999999999e-02	1	true
0.09567                 	smoothSolver	3.1082800000000001e-02	1.6592400000000000e-02	1000	3.2893100000000002e-02	2.6111700000000002e-07	2	3.4947800000000001e-02	2.9096699999999999e-07	2	false	smoothSolver	2.3249099999999999e-03	5.9702000000000000e-06	1	true	smoothSolver	6.4000500000000002e-04	1.6382600000000000e-06	1	true	GAMG	7.3027699999999995e-01	4.1471599999999997e-02	1	true
0.09568                 	smoothSolver	2.3221900000000000e-02	1.6319199999999999e-02	1000	3.1140000000000001e-02	2.4023599999999998e-07	2	3.1768100000000001e-02	2.5107700000000002e-07	2	false	smoothSolver	2.3254199999999999e-03	5.9730199999999999e-06	1	true	smoothSolver	6.3988000000000001e-04	1.6381100000000001e-06	1	true	GAMG	7.1718599999999999e-01	4.1166300000000003e-02	1	true
0.09569                 	smoothSolver	3.0309099999999999e-02	1.6147900000000000e-02	1000	3.2374899999999998e-02	2.5158700000000001e-07	2	3.3123100000000003e-02	2.6294100000000002e-07	2	false	smoothSolver	2.3259299999999999e-03	5.9728099999999997e-06	1	true	smoothSolver	6.3975399999999997e-04	1.6382099999999999e-06	1	true	GAMG	7.1728199999999998e-01	4.1542900000000001e-02	1	true
0.0957                  	smoothSolver	2.9719499999999999e-02	1.5941100000000000e-02	1000	3.1836900000000001e-02	2.4983899999999999e-07	2	3.2820500000000002e-02	2.6476000000000000e-07	2	false	smoothSolver	2.3264399999999999e-03	5.9742100000000002e-06	1	true	smoothSolver	6.3962899999999996e-04	1.6377499999999999e-06	1	true	GAMG	7.2529200000000005e-01	4.2195099999999999e-02	1	true
0.09571                 	smoothSolver	2.8178000000000002e-02	1.5664100000000000e-02	1000	2.9229700000000001e-02	2.2265900000000001e-07	2	2.8774299999999999e-02	2.1544400000000001e-07	2	false	smoothSolver	2.3269499999999999e-03	5.9768600000000001e-06	1	true	smoothSolver	6.3950400000000005e-04	1.6372800000000001e-06	1	true	GAMG	7.3404599999999998e-01	4.1180099999999997e-02	1	true
0.09572                 	smoothSolver	3.5083099999999999e-02	1.5502699999999999e-02	1000	3.0054500000000001e-02	2.3376700000000000e-07	2	3.0633500000000001e-02	2.4383999999999999e-07	2	false	smoothSolver	2.3274599999999999e-03	5.9763300000000003e-06	1	true	smoothSolver	6.3937900000000003e-04	1.6366500000000000e-06	1	true	GAMG	6.9833299999999998e-01	4.1797000000000001e-02	1	true
0.09573                 	smoothSolver	4.2977300000000003e-02	1.5048700000000000e-02	1000	2.9293600000000000e-02	2.2081600000000001e-07	2	2.9198200000000001e-02	2.2245499999999999e-07	2	false	smoothSolver	2.3279700000000000e-03	5.9794699999999997e-06	1	true	smoothSolver	6.3925400000000002e-04	1.6369900000000001e-06	1	true	GAMG	7.1672300000000000e-01	4.2043100000000000e-02	1	true
0.09574                 	smoothSolver	2.3095500000000001e-02	1.5082999999999999e-02	1000	2.9589399999999998e-02	2.2463300000000000e-07	2	2.9802499999999999e-02	2.2871199999999999e-07	2	false	smoothSolver	2.3284800000000000e-03	5.9794400000000001e-06	1	true	smoothSolver	6.3912900000000000e-04	1.6361000000000001e-06	1	true	GAMG	7.0492400000000000e-01	4.2028400000000000e-02	1	true
0.09575                 	smoothSolver	2.7156099999999999e-02	1.4867699999999999e-02	1000	2.8017000000000000e-02	2.0954599999999999e-07	2	2.8104299999999999e-02	2.1111099999999999e-07	2	false	smoothSolver	2.3289999999999999e-03	5.9818799999999997e-06	1	true	smoothSolver	6.3900399999999998e-04	1.6357000000000001e-06	1	true	GAMG	7.1709599999999996e-01	4.0454299999999999e-02	1	true
0.09576                 	smoothSolver	3.3037900000000002e-02	1.4767600000000001e-02	1000	2.8669099999999999e-02	2.2236599999999999e-07	2	2.9316999999999999e-02	2.3263800000000000e-07	2	false	smoothSolver	2.3295099999999999e-03	5.9838199999999999e-06	1	true	smoothSolver	6.3887899999999997e-04	1.6358800000000000e-06	1	true	GAMG	7.0005799999999996e-01	4.0912400000000002e-02	1	true
0.09577                 	smoothSolver	4.1378300000000000e-02	1.4336700000000001e-02	1000	3.1480800000000003e-02	2.5111900000000001e-07	2	3.3413499999999999e-02	2.7816699999999998e-07	2	false	smoothSolver	2.3300199999999999e-03	5.9825599999999999e-06	1	true	smoothSolver	6.3875399999999995e-04	1.6348700000000000e-06	1	true	GAMG	7.0716800000000002e-01	4.1358899999999997e-02	1	true
0.09578                 	smoothSolver	2.1747699999999998e-02	1.4362900000000000e-02	1000	2.8264100000000000e-02	2.1535799999999999e-07	2	2.8255300000000001e-02	2.1735500000000000e-07	2	false	smoothSolver	2.3305299999999999e-03	5.9865299999999998e-06	1	true	smoothSolver	6.3862999999999995e-04	1.6342100000000000e-06	1	true	GAMG	7.0384599999999997e-01	4.0955999999999999e-02	1	true
0.09579                 	smoothSolver	2.6470600000000000e-02	1.4077599999999999e-02	1000	2.9748400000000001e-02	2.3503500000000001e-07	2	3.0962199999999999e-02	2.5301499999999999e-07	2	false	smoothSolver	2.3310399999999999e-03	5.9848200000000004e-06	1	true	smoothSolver	6.3850500000000004e-04	1.6349199999999999e-06	1	true	GAMG	7.0613499999999996e-01	4.2794499999999999e-02	1	true
0.0958                  	smoothSolver	3.2408899999999997e-02	1.4016199999999999e-02	1000	3.0896300000000002e-02	2.5158599999999999e-07	2	3.3508999999999997e-02	2.8690400000000001e-07	2	false	smoothSolver	2.3315499999999999e-03	5.9898099999999997e-06	1	true	smoothSolver	6.3838000000000002e-04	1.6338400000000000e-06	1	true	GAMG	6.8986000000000003e-01	4.1577999999999997e-02	1	true
0.09581                 	smoothSolver	1.7358400000000000e-02	1.3763500000000000e-02	1000	2.8538999999999998e-02	2.2121000000000001e-07	2	2.9364999999999999e-02	2.3524899999999999e-07	2	false	smoothSolver	2.3320699999999999e-03	5.9916600000000003e-06	1	true	smoothSolver	6.3825600000000002e-04	1.6336800000000000e-06	1	true	GAMG	7.1481399999999995e-01	4.2201000000000002e-02	1	true
0.09582                 	smoothSolver	3.8861100000000003e-02	1.3523900000000000e-02	1000	2.5384799999999999e-02	1.9109400000000000e-07	2	2.5296800000000001e-02	1.9028699999999999e-07	2	false	smoothSolver	2.3325799999999999e-03	5.9875300000000003e-06	1	true	smoothSolver	6.3813100000000001e-04	1.6335500000000000e-06	1	true	GAMG	7.2328700000000001e-01	4.2824800000000003e-02	1	true
0.09583                 	smoothSolver	2.0596300000000001e-02	1.3629000000000000e-02	1000	2.6478399999999999e-02	1.9997899999999999e-07	2	2.6361500000000000e-02	1.9959200000000000e-07	2	false	smoothSolver	2.3330899999999999e-03	5.9912399999999997e-06	1	true	smoothSolver	6.3800599999999999e-04	1.6327500000000000e-06	1	true	GAMG	7.0679000000000003e-01	4.2286999999999998e-02	1	true
0.09584                 	smoothSolver	1.9238200000000000e-02	1.3539400000000000e-02	1000	2.6900799999999999e-02	2.0722100000000000e-07	2	2.7272299999999999e-02	2.1500000000000001e-07	2	false	smoothSolver	2.3335999999999999e-03	5.9952499999999999e-06	1	true	smoothSolver	6.3788199999999999e-04	1.6331099999999999e-06	1	true	GAMG	7.1906300000000001e-01	4.1772400000000001e-02	1	true
0.09585                 	smoothSolver	2.4803100000000002e-02	1.3345299999999999e-02	1000	2.5467699999999999e-02	1.9222999999999999e-07	2	2.5338900000000001e-02	1.9182600000000001e-07	2	false	smoothSolver	2.3341199999999999e-03	5.9953799999999997e-06	1	true	smoothSolver	6.3775699999999997e-04	1.6319800000000001e-06	1	true	GAMG	7.2103700000000004e-01	4.1531100000000001e-02	1	true
0.09586                 	smoothSolver	1.9098299999999999e-02	1.3232700000000000e-02	1000	2.5665000000000000e-02	1.9397200000000001e-07	2	2.5676200000000000e-02	1.9747200000000001e-07	2	false	smoothSolver	2.3346299999999999e-03	5.9945199999999997e-06	1	true	smoothSolver	6.3763299999999997e-04	1.6318300000000000e-06	1	true	GAMG	7.1694100000000005e-01	4.2277200000000001e-02	1	true
0.09587                 	smoothSolver	2.4089800000000001e-02	1.3127800000000000e-02	1000	2.5030500000000001e-02	1.8853200000000001e-07	2	2.4833100000000000e-02	1.8633600000000001e-07	2	false	smoothSolver	2.3351399999999999e-03	5.9937500000000000e-06	1	true	smoothSolver	6.3750899999999997e-04	1.6315400000000000e-06	1	true	GAMG	7.2328599999999998e-01	4.1314799999999999e-02	1	true
0.09588                 	smoothSolver	1.8750400000000000e-02	1.3053400000000000e-02	1000	2.5568100000000000e-02	1.9654299999999999e-07	2	2.5495799999999999e-02	1.9753000000000000e-07	2	false	smoothSolver	2.3356599999999998e-03	6.0006599999999997e-06	1	true	smoothSolver	6.3738399999999995e-04	1.6315400000000000e-06	1	true	GAMG	7.1802699999999997e-01	4.0392400000000002e-02	1	true
0.09589                 	smoothSolver	1.7843000000000001e-02	1.2897400000000000e-02	1000	2.4735699999999999e-02	1.9006500000000000e-07	2	2.4793200000000001e-02	1.9262199999999999e-07	2	false	smoothSolver	2.3361699999999998e-03	6.0000199999999999e-06	1	true	smoothSolver	6.3725999999999995e-04	1.6310800000000000e-06	1	true	GAMG	7.2503399999999996e-01	4.1855600000000000e-02	1	true
0.0959                  	smoothSolver	1.7504599999999999e-02	1.2796999999999999e-02	1000	2.4315799999999999e-02	1.8253699999999999e-07	2	2.4064900000000000e-02	1.8143500000000001e-07	2	false	smoothSolver	2.3366799999999998e-03	6.0016899999999998e-06	1	true	smoothSolver	6.3713599999999995e-04	1.6303399999999999e-06	1	true	GAMG	7.2609400000000002e-01	4.1937299999999997e-02	1	true
0.09591                 	smoothSolver	2.3992099999999999e-02	1.2724299999999999e-02	1000	2.3978400000000000e-02	1.8240400000000000e-07	2	2.4193800000000001e-02	1.8774000000000001e-07	2	false	smoothSolver	2.3372000000000002e-03	6.0001899999999999e-06	1	true	smoothSolver	6.3701199999999995e-04	1.6298300000000000e-06	1	true	GAMG	7.2528199999999998e-01	4.2700700000000001e-02	1	true
0.09592                 	smoothSolver	1.7650599999999999e-02	1.2639200000000000e-02	1000	2.3774699999999999e-02	1.8070100000000000e-07	2	2.3843199999999998e-02	1.8167799999999999e-07	2	false	smoothSolver	2.3377099999999998e-03	6.0029900000000001e-06	1	true	smoothSolver	6.3688700000000004e-04	1.6296100000000001e-06	1	true	GAMG	7.2344500000000000e-01	4.0973700000000002e-02	1	true
0.09593                 	smoothSolver	2.3255100000000001e-02	1.2527999999999999e-02	1000	2.3870100000000002e-02	1.8298299999999999e-07	2	2.4287699999999999e-02	1.9005100000000001e-07	2	false	smoothSolver	2.3382300000000002e-03	6.0067300000000000e-06	1	true	smoothSolver	6.3676300000000004e-04	1.6295400000000001e-06	1	true	GAMG	7.2194400000000003e-01	4.0780799999999999e-02	1	true
0.09594                 	smoothSolver	1.8026899999999998e-02	1.2419200000000000e-02	1000	2.5125999999999999e-02	1.9502300000000001e-07	2	2.6110499999999998e-02	2.1182900000000001e-07	2	false	smoothSolver	2.3387400000000002e-03	6.0064300000000002e-06	1	true	smoothSolver	6.3663900000000004e-04	1.6287599999999999e-06	1	true	GAMG	7.1345199999999998e-01	4.2210499999999998e-02	1	true
0.09595                 	smoothSolver	1.6779700000000002e-02	1.2327899999999999e-02	1000	2.3100900000000001e-02	1.7440500000000001e-07	2	2.2967200000000000e-02	1.7431899999999999e-07	2	false	smoothSolver	2.3392600000000001e-03	6.0083599999999997e-06	1	true	smoothSolver	6.3651500000000004e-04	1.6281999999999999e-06	1	true	GAMG	7.2889199999999998e-01	4.1091799999999998e-02	1	true
0.09596                 	smoothSolver	2.3315599999999999e-02	1.2172799999999999e-02	1000	2.4854500000000002e-02	1.9608900000000000e-07	2	2.6035599999999999e-02	2.1447299999999999e-07	2	false	smoothSolver	2.3397700000000001e-03	6.0092699999999998e-06	1	true	smoothSolver	6.3639100000000004e-04	1.6287400000000000e-06	1	true	GAMG	7.1630199999999999e-01	4.2447499999999999e-02	1	true
