# Momentum        
#
# Time            	(momentum_x momentum_y momentum_z)	volume            
0.0398            	(5.0202519972e-03 1.4679589247e-20 -3.5525901046e-20)	5.0202519972e-03
0.03981           	(5.0202519972e-03 6.1403970675e-21 -4.7411354242e-20)	5.0202519972e-03
0.03982           	(5.0202519972e-03 9.8076977874e-21 -4.6563104128e-20)	5.0202519972e-03
0.03983           	(5.0202519972e-03 8.0442421174e-21 -3.4266429572e-20)	5.0202519972e-03
0.03984           	(5.0202519972e-03 8.2431149526e-21 -2.8354191014e-20)	5.0202519972e-03
0.03985           	(5.0202519972e-03 6.3925610372e-21 -5.0755612772e-20)	5.0202519972e-03
0.03986           	(5.0202519972e-03 9.1428911331e-21 -2.7293144053e-20)	5.0202519972e-03
0.03987           	(5.0202519972e-03 1.1399121960e-20 -4.2855517380e-20)	5.0202519972e-03
0.03988           	(5.0202519972e-03 1.3580696128e-20 -5.2031562130e-20)	5.0202519972e-03
0.03989           	(5.0202519972e-03 1.6050503518e-20 -3.6588781394e-20)	5.0202519972e-03
0.0399            	(5.0202519972e-03 1.4515777177e-20 -3.6754323681e-20)	5.0202519972e-03
0.03991           	(5.0202519972e-03 1.5432584667e-20 -2.7838588787e-20)	5.0202519972e-03
0.03992           	(5.0202519972e-03 1.2766371482e-20 -2.2533459733e-20)	5.0202519972e-03
0.03993           	(5.0202519972e-03 4.4109515158e-21 -2.4417201919e-20)	5.0202519972e-03
0.03994           	(5.0202519972e-03 7.5049959913e-21 -4.4374851098e-20)	5.0202519972e-03
0.03995           	(5.0202519972e-03 1.9833837124e-20 -4.1945614921e-20)	5.0202519972e-03
0.03996           	(5.0202519972e-03 1.5108480770e-20 -2.6766608377e-20)	5.0202519972e-03
0.03997           	(5.0202519972e-03 1.3542776366e-20 -4.8677905500e-20)	5.0202519972e-03
0.03998           	(5.0202519972e-03 2.6868661128e-20 -4.6918676670e-20)	5.0202519972e-03
0.03999           	(5.0202519972e-03 1.2799423602e-20 -4.3705542287e-20)	5.0202519972e-03
0.04              	(5.0202519972e-03 1.7325747237e-20 -4.0614626088e-20)	5.0202519972e-03
0.04001           	(5.0202519972e-03 -2.2041583999e-21 -4.4424733954e-21)	5.0202519972e-03
0.04002           	(5.0202519972e-03 -5.3520527233e-21 8.9000863517e-22)	5.0202519972e-03
0.04003           	(5.0202519972e-03 1.5882417631e-21 1.0632901206e-20)	5.0202519972e-03
0.04004           	(5.0202519972e-03 3.7312415401e-22 -7.9767766652e-21)	5.0202519972e-03
0.04005           	(5.0202519972e-03 6.1040083178e-21 -1.4383468606e-20)	5.0202519972e-03
0.04006           	(5.0202519972e-03 -3.7795311970e-21 -4.5985549773e-21)	5.0202519972e-03
0.04007           	(5.0202519972e-03 -3.4428716739e-21 1.0321115781e-20)	5.0202519972e-03
0.04008           	(5.0202519972e-03 4.0863309455e-22 -3.8165787051e-21)	5.0202519972e-03
0.04009           	(5.0202519972e-03 9.2683899054e-22 -8.7688056597e-22)	5.0202519972e-03
0.0401            	(5.0202519972e-03 -3.5865999865e-22 1.9906953244e-21)	5.0202519972e-03
0.04011           	(5.0202519972e-03 -4.8157172691e-22 -1.8727748308e-20)	5.0202519972e-03
0.04012           	(5.0202519972e-03 2.0940770826e-22 8.4602398803e-22)	5.0202519972e-03
0.04013           	(5.0202519972e-03 8.6165584211e-21 -1.2635511036e-20)	5.0202519972e-03
0.04014           	(5.0202519972e-03 -1.7868571002e-21 -7.0714360843e-21)	5.0202519972e-03
0.04015           	(5.0202519972e-03 2.6931636441e-21 -3.3202549224e-21)	5.0202519972e-03
0.04016           	(5.0202519972e-03 2.7575689389e-22 -2.1476677796e-20)	5.0202519972e-03
0.04017           	(5.0202519972e-03 5.7910087278e-21 -5.4026813553e-21)	5.0202519972e-03
0.04018           	(5.0202519972e-03 -1.4425806340e-21 3.5487387546e-21)	5.0202519972e-03
0.04019           	(5.0202519972e-03 1.3029542197e-20 1.6308835580e-21)	5.0202519972e-03
0.0402            	(5.0202519972e-03 5.6677160916e-21 3.0794841777e-21)	5.0202519972e-03
0.04021           	(5.0202519972e-03 2.5223773343e-22 4.4153373781e-21)	5.0202519972e-03
0.04022           	(5.0202519972e-03 7.1041391823e-21 -1.1474806840e-20)	5.0202519972e-03
0.04023           	(5.0202519972e-03 9.7582285230e-21 -2.3260828075e-20)	5.0202519972e-03
0.04024           	(5.0202519972e-03 7.8969094421e-21 -2.4179069210e-20)	5.0202519972e-03
0.04025           	(5.0202519972e-03 5.5190262191e-21 4.7230457700e-21)	5.0202519972e-03
0.04026           	(5.0202519972e-03 8.7529519977e-21 1.8690826410e-21)	5.0202519972e-03
0.04027           	(5.0202519972e-03 8.4790279623e-21 -5.4964275293e-20)	5.0202519972e-03
0.04028           	(5.0202519972e-03 5.1134301797e-21 1.4077620188e-20)	5.0202519972e-03
0.04029           	(5.0202519972e-03 1.0881958458e-20 -1.4378592245e-20)	5.0202519972e-03
0.0403            	(5.0202519972e-03 1.0451153351e-20 -1.5627532023e-20)	5.0202519972e-03
0.04031           	(5.0202519972e-03 5.8984699439e-21 1.0125051263e-20)	5.0202519972e-03
0.04032           	(5.0202519972e-03 8.4225461942e-21 -1.5802759740e-21)	5.0202519972e-03
0.04033           	(5.0202519972e-03 1.0399090867e-20 -9.5478930649e-21)	5.0202519972e-03
0.04034           	(5.0202519972e-03 8.2503605711e-21 3.5260279301e-21)	5.0202519972e-03
0.04035           	(5.0202519972e-03 6.6642917582e-21 1.1239211179e-20)	5.0202519972e-03
0.04036           	(5.0202519972e-03 4.2301635094e-21 -2.9206152673e-21)	5.0202519972e-03
0.04037           	(5.0202519972e-03 1.1751993450e-20 -3.1572036164e-21)	5.0202519972e-03
0.04038           	(5.0202519972e-03 9.7741287373e-21 -2.3087126741e-21)	5.0202519972e-03
0.04039           	(5.0202519972e-03 6.3568318831e-21 5.1582332447e-21)	5.0202519972e-03
0.0404            	(5.0202519972e-03 1.2978876469e-20 1.1743408015e-21)	5.0202519972e-03
0.04041           	(5.0202519972e-03 1.2509023916e-20 -1.4472143339e-20)	5.0202519972e-03
0.04042           	(5.0202519972e-03 4.9119614935e-21 -6.2760371281e-21)	5.0202519972e-03
0.04043           	(5.0202519972e-03 1.4147203668e-20 -7.0022892072e-22)	5.0202519972e-03
0.04044           	(5.0202519972e-03 9.0282501657e-21 -5.6477885800e-21)	5.0202519972e-03
0.04045           	(5.0202519972e-03 4.4201699577e-21 -2.2271224450e-21)	5.0202519972e-03
0.04046           	(5.0202519972e-03 4.4143989839e-21 -1.1616549418e-20)	5.0202519972e-03
0.04047           	(5.0202519972e-03 4.9068972814e-21 -1.2594786165e-20)	5.0202519972e-03
0.04048           	(5.0202519972e-03 1.7761667577e-20 -2.2278155356e-20)	5.0202519972e-03
0.04049           	(5.0202519972e-03 2.0926473144e-20 -1.8846999381e-20)	5.0202519972e-03
0.0405            	(5.0202519972e-03 1.1522360949e-20 3.2578883757e-21)	5.0202519972e-03
0.04051           	(5.0202519972e-03 1.2799251414e-20 1.2859687612e-21)	5.0202519972e-03
0.04052           	(5.0202519972e-03 1.2264786525e-20 -1.8552451190e-21)	5.0202519972e-03
0.04053           	(5.0202519972e-03 1.0564160551e-20 -1.0110971205e-20)	5.0202519972e-03
0.04054           	(5.0202519972e-03 1.1671353030e-20 -8.6449511817e-21)	5.0202519972e-03
0.04055           	(5.0202519972e-03 1.4317310262e-20 1.4050775978e-20)	5.0202519972e-03
0.04056           	(5.0202519972e-03 5.2087591352e-21 1.7387433306e-20)	5.0202519972e-03
0.04057           	(5.0202519972e-03 8.5093567171e-21 4.8795904592e-23)	5.0202519972e-03
0.04058           	(5.0202519972e-03 1.4632628634e-20 -1.1111549805e-20)	5.0202519972e-03
0.04059           	(5.0202519972e-03 1.4321166680e-20 9.9823644720e-21)	5.0202519972e-03
0.0406            	(5.0202519972e-03 1.0365996101e-20 -2.1424264698e-20)	5.0202519972e-03
0.04061           	(5.0202519972e-03 1.1068985973e-20 -9.4566715379e-21)	5.0202519972e-03
0.04062           	(5.0202519972e-03 8.1994689383e-21 9.0816313284e-21)	5.0202519972e-03
0.04063           	(5.0202519972e-03 8.3907485380e-21 1.0192787819e-20)	5.0202519972e-03
0.04064           	(5.0202519972e-03 9.2377097440e-21 -1.7292991964e-20)	5.0202519972e-03
0.04065           	(5.0202519972e-03 7.7357615068e-21 -1.3845786249e-20)	5.0202519972e-03
0.04066           	(5.0202519972e-03 1.0540807017e-20 -6.3906142878e-21)	5.0202519972e-03
0.04067           	(5.0202519972e-03 9.1575335369e-21 1.0629156682e-21)	5.0202519972e-03
0.04068           	(5.0202519972e-03 5.9516357902e-21 5.7521373273e-21)	5.0202519972e-03
0.04069           	(5.0202519972e-03 9.1439365279e-21 -1.0050403504e-20)	5.0202519972e-03
0.0407            	(5.0202519972e-03 1.5605194599e-20 -1.5293915519e-21)	5.0202519972e-03
0.04071           	(5.0202519972e-03 5.9810568599e-21 1.5028927639e-20)	5.0202519972e-03
0.04072           	(5.0202519972e-03 1.5170205204e-20 1.9657653424e-21)	5.0202519972e-03
0.04073           	(5.0202519972e-03 1.0554577428e-20 -5.3912908955e-21)	5.0202519972e-03
0.04074           	(5.0202519972e-03 1.3400932913e-20 -1.5346925602e-20)	5.0202519972e-03
0.04075           	(5.0202519972e-03 1.6620396727e-20 -8.8891915116e-21)	5.0202519972e-03
0.04076           	(5.0202519972e-03 7.6099102341e-21 8.2540880732e-21)	5.0202519972e-03
0.04077           	(5.0202519972e-03 8.2490834162e-21 -1.2098941948e-20)	5.0202519972e-03
0.04078           	(5.0202519972e-03 1.4157899834e-20 -9.8044849014e-21)	5.0202519972e-03
0.04079           	(5.0202519972e-03 1.1874885438e-20 -8.4298186139e-21)	5.0202519972e-03
0.0408            	(5.0202519972e-03 1.2766878395e-20 -7.0845857434e-21)	5.0202519972e-03
0.04081           	(5.0202519972e-03 8.4027078950e-21 9.6858109980e-21)	5.0202519972e-03
0.04082           	(5.0202519972e-03 1.6066968649e-20 -7.5298935996e-21)	5.0202519972e-03
0.04083           	(5.0202519972e-03 8.9394123343e-21 -5.9875370265e-21)	5.0202519972e-03
0.04084           	(5.0202519972e-03 1.1664727685e-20 -3.6339773203e-22)	5.0202519972e-03
0.04085           	(5.0202519972e-03 1.5251086606e-20 -1.3019032493e-20)	5.0202519972e-03
0.04086           	(5.0202519972e-03 1.5011019894e-20 -1.6375867277e-20)	5.0202519972e-03
0.04087           	(5.0202519972e-03 1.3245089267e-20 1.0989688958e-20)	5.0202519972e-03
0.04088           	(5.0202519972e-03 1.5086428939e-20 -2.3520662169e-21)	5.0202519972e-03
0.04089           	(5.0202519972e-03 9.1532819423e-21 -2.0248495393e-20)	5.0202519972e-03
0.0409            	(5.0202519972e-03 1.3172021603e-20 6.0154649540e-21)	5.0202519972e-03
0.04091           	(5.0202519972e-03 9.8371276056e-21 -1.8972380873e-20)	5.0202519972e-03
0.04092           	(5.0202519972e-03 1.5001514191e-20 -2.5790171850e-20)	5.0202519972e-03
0.04093           	(5.0202519972e-03 6.2167247868e-21 -1.0410153524e-20)	5.0202519972e-03
0.04094           	(5.0202519972e-03 1.3219086807e-20 2.6599477014e-21)	5.0202519972e-03
0.04095           	(5.0202519972e-03 1.2818639428e-20 -1.5588719725e-20)	5.0202519972e-03
0.04096           	(5.0202519972e-03 1.5076715565e-20 -5.4977828624e-21)	5.0202519972e-03
0.04097           	(5.0202519972e-03 1.6651995539e-20 -1.0544900979e-20)	5.0202519972e-03
0.04098           	(5.0202519972e-03 3.9577042486e-21 -5.1162616316e-21)	5.0202519972e-03
0.04099           	(5.0202519972e-03 1.0164556937e-20 -1.6416297935e-20)	5.0202519972e-03
0.041             	(5.0202519972e-03 1.0222101474e-20 -6.5276076460e-21)	5.0202519972e-03
0.04101           	(5.0202519972e-03 1.3725710706e-20 -8.2817749688e-21)	5.0202519972e-03
0.04102           	(5.0202519972e-03 2.1543322254e-20 4.3173876306e-21)	5.0202519972e-03
0.04103           	(5.0202519972e-03 1.5146524857e-20 -2.5277871628e-20)	5.0202519972e-03
0.04104           	(5.0202519972e-03 1.7623084276e-20 -9.7389680352e-21)	5.0202519972e-03
0.04105           	(5.0202519972e-03 1.5110145936e-20 -1.0940633781e-20)	5.0202519972e-03
0.04106           	(5.0202519972e-03 2.1666147441e-20 -1.0423996547e-20)	5.0202519972e-03
0.04107           	(5.0202519972e-03 9.5350902874e-21 -2.7953147619e-20)	5.0202519972e-03
0.04108           	(5.0202519972e-03 6.4836718934e-21 -1.1558190079e-20)	5.0202519972e-03
0.04109           	(5.0202519972e-03 1.7585173907e-20 -7.8638722357e-21)	5.0202519972e-03
0.0411            	(5.0202519972e-03 1.7975813063e-20 -2.0105379141e-20)	5.0202519972e-03
0.04111           	(5.0202519972e-03 1.5645816323e-20 2.8008343010e-21)	5.0202519972e-03
0.04112           	(5.0202519972e-03 1.4354381325e-20 -2.5845967927e-20)	5.0202519972e-03
0.04113           	(5.0202519972e-03 1.3942497801e-20 -2.2246608043e-20)	5.0202519972e-03
0.04114           	(5.0202519972e-03 9.2511245966e-21 -1.2645584176e-20)	5.0202519972e-03
0.04115           	(5.0202519972e-03 1.8707908116e-20 -5.3561798897e-20)	5.0202519972e-03
0.04116           	(5.0202519972e-03 1.6322432051e-20 -2.4108815253e-20)	5.0202519972e-03
0.04117           	(5.0202519972e-03 1.5716260179e-20 -2.8295966570e-20)	5.0202519972e-03
0.04118           	(5.0202519972e-03 1.9326738911e-20 -2.7506575809e-20)	5.0202519972e-03
0.04119           	(5.0202519972e-03 2.0473273965e-20 -1.3017506623e-20)	5.0202519972e-03
0.0412            	(5.0202519972e-03 1.8819229128e-20 -1.6244705489e-20)	5.0202519972e-03
0.04121           	(5.0202519972e-03 2.2055976032e-20 -4.2910608879e-21)	5.0202519972e-03
0.04122           	(5.0202519972e-03 1.6621642137e-20 -2.4123555705e-20)	5.0202519972e-03
0.04123           	(5.0202519972e-03 1.9900919200e-20 -2.3781437935e-20)	5.0202519972e-03
0.04124           	(5.0202519972e-03 2.2700656250e-20 -2.2889800946e-20)	5.0202519972e-03
0.04125           	(5.0202519972e-03 1.2906436637e-20 -6.3952343355e-21)	5.0202519972e-03
0.04126           	(5.0202519972e-03 1.5287453326e-20 -1.4185957367e-20)	5.0202519972e-03
0.04127           	(5.0202519972e-03 1.0150109240e-20 -1.0883277751e-20)	5.0202519972e-03
0.04128           	(5.0202519972e-03 1.9734645071e-20 -2.5157705903e-20)	5.0202519972e-03
0.04129           	(5.0202519972e-03 1.4721145523e-20 -9.4731447976e-21)	5.0202519972e-03
0.0413            	(5.0202519972e-03 9.7329267849e-21 -3.2491523722e-20)	5.0202519972e-03
0.04131           	(5.0202519972e-03 1.5040699837e-20 -8.3337968671e-21)	5.0202519972e-03
0.04132           	(5.0202519972e-03 2.0983340756e-20 -2.1153093022e-20)	5.0202519972e-03
0.04133           	(5.0202519972e-03 1.4391626515e-20 -4.3021983319e-20)	5.0202519972e-03
0.04134           	(5.0202519972e-03 1.2272241932e-20 -2.6161808332e-20)	5.0202519972e-03
0.04135           	(5.0202519972e-03 1.1568742211e-20 -3.4382355671e-20)	5.0202519972e-03
0.04136           	(5.0202519972e-03 1.6781496882e-20 -2.5188582259e-20)	5.0202519972e-03
0.04137           	(5.0202519972e-03 2.2900043878e-20 -4.2011417924e-20)	5.0202519972e-03
0.04138           	(5.0202519972e-03 1.0288038610e-20 -3.3970582054e-20)	5.0202519972e-03
0.04139           	(5.0202519972e-03 2.2061262332e-20 4.1022713078e-21)	5.0202519972e-03
0.0414            	(5.0202519972e-03 1.2403831974e-20 -1.9911554398e-20)	5.0202519972e-03
0.04141           	(5.0202519972e-03 1.7660175310e-20 -3.1000729417e-20)	5.0202519972e-03
0.04142           	(5.0202519972e-03 2.3090477194e-20 -1.9352782580e-20)	5.0202519972e-03
0.04143           	(5.0202519972e-03 7.6449837360e-21 -4.0003886112e-20)	5.0202519972e-03
0.04144           	(5.0202519972e-03 1.9798944976e-20 -3.8859749727e-20)	5.0202519972e-03
0.04145           	(5.0202519972e-03 1.3658985786e-20 -1.7210902148e-20)	5.0202519972e-03
0.04146           	(5.0202519972e-03 9.1755329230e-21 1.5280017686e-21)	5.0202519972e-03
0.04147           	(5.0202519972e-03 1.7299298661e-20 -1.2692219749e-20)	5.0202519972e-03
0.04148           	(5.0202519972e-03 9.9791763470e-21 -2.4883689473e-20)	5.0202519972e-03
0.04149           	(5.0202519972e-03 1.4453144228e-20 -1.2089119374e-20)	5.0202519972e-03
0.0415            	(5.0202519972e-03 1.3338065565e-20 -3.2154678190e-20)	5.0202519972e-03
0.04151           	(5.0202519972e-03 7.4454887050e-21 -5.2223679690e-21)	5.0202519972e-03
0.04152           	(5.0202519972e-03 3.5744821392e-21 -2.0627714953e-20)	5.0202519972e-03
0.04153           	(5.0202519972e-03 8.6030498745e-21 -3.3783543028e-20)	5.0202519972e-03
0.04154           	(5.0202519972e-03 4.3380269804e-21 -2.7044414929e-20)	5.0202519972e-03
0.04155           	(5.0202519972e-03 1.0248613161e-20 -2.6827718123e-20)	5.0202519972e-03
0.04156           	(5.0202519972e-03 1.6125226400e-20 -2.8893283187e-20)	5.0202519972e-03
0.04157           	(5.0202519972e-03 1.5465607281e-20 -7.2311731828e-21)	5.0202519972e-03
0.04158           	(5.0202519972e-03 8.6933678153e-21 -3.5116348218e-20)	5.0202519972e-03
0.04159           	(5.0202519972e-03 8.9911160513e-21 -2.8840475118e-20)	5.0202519972e-03
0.0416            	(5.0202519972e-03 1.0964043250e-20 -3.2847695062e-20)	5.0202519972e-03
0.04161           	(5.0202519972e-03 1.3526885495e-21 -2.9702435686e-20)	5.0202519972e-03
0.04162           	(5.0202519972e-03 1.2274783107e-20 -9.5822492941e-21)	5.0202519972e-03
0.04163           	(5.0202519972e-03 1.0212990531e-20 -1.2500975613e-20)	5.0202519972e-03
0.04164           	(5.0202519972e-03 1.6262601201e-20 -1.8761842209e-20)	5.0202519972e-03
0.04165           	(5.0202519972e-03 1.0777222119e-20 -1.3932081797e-20)	5.0202519972e-03
0.04166           	(5.0202519972e-03 1.3478213934e-20 -2.5252825962e-20)	5.0202519972e-03
0.04167           	(5.0202519972e-03 9.0805780550e-21 -2.3362724996e-20)	5.0202519972e-03
0.04168           	(5.0202519972e-03 5.8455279890e-21 -3.5292041658e-20)	5.0202519972e-03
0.04169           	(5.0202519972e-03 1.9647938353e-21 -1.9185984170e-20)	5.0202519972e-03
0.0417            	(5.0202519972e-03 1.0594809875e-20 -2.3105793287e-20)	5.0202519972e-03
0.04171           	(5.0202519972e-03 1.8094631946e-20 -2.2180246888e-20)	5.0202519972e-03
0.04172           	(5.0202519972e-03 6.7523914738e-21 -2.2993882913e-20)	5.0202519972e-03
0.04173           	(5.0202519972e-03 1.0050502006e-20 -2.5705035499e-20)	5.0202519972e-03
0.04174           	(5.0202519972e-03 1.1749641269e-20 -2.3499597561e-20)	5.0202519972e-03
0.04175           	(5.0202519972e-03 9.6225038482e-21 -2.3127082033e-20)	5.0202519972e-03
0.04176           	(5.0202519972e-03 1.2841612225e-20 -2.2140793059e-20)	5.0202519972e-03
0.04177           	(5.0202519972e-03 1.5741260121e-20 -3.2434185633e-20)	5.0202519972e-03
0.04178           	(5.0202519972e-03 8.1312367857e-21 -1.5248340386e-20)	5.0202519972e-03
0.04179           	(5.0202519972e-03 9.5698702457e-21 -2.1847301407e-20)	5.0202519972e-03
0.0418            	(5.0202519972e-03 8.9046133580e-22 -2.9985765952e-20)	5.0202519972e-03
0.04181           	(5.0202519972e-03 1.4662500381e-20 -2.3495408735e-20)	5.0202519972e-03
0.04182           	(5.0202519972e-03 9.4935961703e-21 -2.7731319726e-20)	5.0202519972e-03
0.04183           	(5.0202519972e-03 1.3049934162e-20 -2.6021742529e-20)	5.0202519972e-03
0.04184           	(5.0202519972e-03 1.3254123741e-20 -3.1023606108e-20)	5.0202519972e-03
0.04185           	(5.0202519972e-03 1.0052910006e-20 -2.4463355435e-20)	5.0202519972e-03
0.04186           	(5.0202519972e-03 1.7352560491e-20 -1.0072139128e-20)	5.0202519972e-03
0.04187           	(5.0202519972e-03 6.6938575542e-21 -2.3258640916e-20)	5.0202519972e-03
0.04188           	(5.0202519972e-03 1.8037753337e-20 -2.6978504910e-20)	5.0202519972e-03
0.04189           	(5.0202519972e-03 6.2245451570e-21 -3.5418377098e-20)	5.0202519972e-03
0.0419            	(5.0202519972e-03 8.8443887302e-21 -2.8852016164e-20)	5.0202519972e-03
0.04191           	(5.0202519972e-03 2.6825776851e-21 -3.5565536742e-20)	5.0202519972e-03
0.04192           	(5.0202519972e-03 8.2809364493e-21 -1.7497783765e-20)	5.0202519972e-03
0.04193           	(5.0202519972e-03 9.6253260973e-21 -8.5074860674e-21)	5.0202519972e-03
0.04194           	(5.0202519972e-03 9.4711098569e-21 -1.6443801679e-20)	5.0202519972e-03
0.04195           	(5.0202519972e-03 3.6484066628e-21 -1.9365838621e-20)	5.0202519972e-03
0.04196           	(5.0202519972e-03 4.1664878425e-21 -1.6254052501e-20)	5.0202519972e-03
0.04197           	(5.0202519972e-03 4.4073023369e-21 -1.2797200766e-21)	5.0202519972e-03
0.04198           	(5.0202519972e-03 1.3321215261e-20 -2.5447864977e-20)	5.0202519972e-03
0.04199           	(5.0202519972e-03 5.1330264236e-21 -4.9778975963e-21)	5.0202519972e-03
0.042             	(5.0202519972e-03 1.0685514881e-20 4.3372704663e-21)	5.0202519972e-03
0.04201           	(5.0202519972e-03 1.0839133703e-20 -3.4974210421e-20)	5.0202519972e-03
0.04202           	(5.0202519972e-03 7.6054942332e-21 -1.4933548287e-20)	5.0202519972e-03
0.04203           	(5.0202519972e-03 7.4435875703e-21 -4.3628112649e-20)	5.0202519972e-03
0.04204           	(5.0202519972e-03 1.2948008407e-20 -3.5112246835e-20)	5.0202519972e-03
0.04205           	(5.0202519972e-03 2.8998050793e-21 -2.9175459300e-20)	5.0202519972e-03
0.04206           	(5.0202519972e-03 1.2269754071e-20 -2.1113111595e-20)	5.0202519972e-03
0.04207           	(5.0202519972e-03 7.0874073792e-21 -5.4903243089e-21)	5.0202519972e-03
0.04208           	(5.0202519972e-03 1.2371875146e-20 -2.5821981270e-20)	5.0202519972e-03
0.04209           	(5.0202519972e-03 8.0926057878e-21 -3.5511468025e-20)	5.0202519972e-03
0.0421            	(5.0202519972e-03 6.4224742354e-21 -2.7804011003e-20)	5.0202519972e-03
0.04211           	(5.0202519972e-03 3.8771428598e-21 -2.9579863349e-20)	5.0202519972e-03
0.04212           	(5.0202519972e-03 6.1119702429e-21 -1.6781712681e-20)	5.0202519972e-03
0.04213           	(5.0202519972e-03 2.3907788092e-21 -2.9233300550e-20)	5.0202519972e-03
0.04214           	(5.0202519972e-03 6.2035685036e-21 -3.7686574022e-20)	5.0202519972e-03
0.04215           	(5.0202519972e-03 -1.3687041589e-21 -5.2782986136e-20)	5.0202519972e-03
0.04216           	(5.0202519972e-03 6.4778049648e-21 -4.9900927459e-20)	5.0202519972e-03
0.04217           	(5.0202519972e-03 -6.5525578114e-21 -3.4418624308e-20)	5.0202519972e-03
0.04218           	(5.0202519972e-03 7.0667309783e-21 -4.2297076679e-20)	5.0202519972e-03
0.04219           	(5.0202519972e-03 5.3281001551e-22 -4.8304814532e-20)	5.0202519972e-03
0.0422            	(5.0202519972e-03 7.0191522297e-21 -2.3457390957e-20)	5.0202519972e-03
0.04221           	(5.0202519972e-03 3.7142681158e-21 -1.7315061755e-20)	5.0202519972e-03
0.04222           	(5.0202519972e-03 9.3042785713e-21 -1.6438267918e-20)	5.0202519972e-03
0.04223           	(5.0202519972e-03 1.4701275641e-21 -3.0965441610e-20)	5.0202519972e-03
0.04224           	(5.0202519972e-03 1.2058970062e-22 -4.1968222890e-20)	5.0202519972e-03
0.04225           	(5.0202519972e-03 8.9546253208e-21 -2.6474793777e-20)	5.0202519972e-03
0.04226           	(5.0202519972e-03 6.2244222862e-21 -8.6287151484e-21)	5.0202519972e-03
0.04227           	(5.0202519972e-03 2.6969476826e-21 -3.5318718662e-20)	5.0202519972e-03
0.04228           	(5.0202519972e-03 6.4004581430e-21 -4.1302141629e-20)	5.0202519972e-03
0.04229           	(5.0202519972e-03 -2.4489317135e-21 -3.3871234238e-20)	5.0202519972e-03
0.0423            	(5.0202519972e-03 3.1057935929e-21 -4.7504741283e-20)	5.0202519972e-03
0.04231           	(5.0202519972e-03 5.5430495549e-21 -6.0524154639e-20)	5.0202519972e-03
0.04232           	(5.0202519972e-03 7.2831654370e-23 -4.4390271130e-20)	5.0202519972e-03
0.04233           	(5.0202519972e-03 3.0012955841e-21 -6.0434223568e-20)	5.0202519972e-03
0.04234           	(5.0202519972e-03 -1.0307907644e-21 -2.8107856029e-20)	5.0202519972e-03
0.04235           	(5.0202519972e-03 4.1327596807e-21 -3.1971141891e-20)	5.0202519972e-03
0.04236           	(5.0202519972e-03 1.9917961330e-22 -3.1683905471e-20)	5.0202519972e-03
0.04237           	(5.0202519972e-03 6.0828696577e-21 -4.1512456430e-20)	5.0202519972e-03
0.04238           	(5.0202519972e-03 1.1498256581e-20 -2.6822075771e-20)	5.0202519972e-03
0.04239           	(5.0202519972e-03 6.2292659679e-21 -2.1618444316e-20)	5.0202519972e-03
0.0424            	(5.0202519972e-03 8.6946067010e-21 -3.5264842416e-20)	5.0202519972e-03
0.04241           	(5.0202519972e-03 3.1223314123e-21 -4.5979001301e-20)	5.0202519972e-03
0.04242           	(5.0202519972e-03 9.1662107034e-21 -1.4958577795e-20)	5.0202519972e-03
0.04243           	(5.0202519972e-03 -3.3432401383e-21 -6.6628902112e-21)	5.0202519972e-03
0.04244           	(5.0202519972e-03 1.1259949006e-20 -1.7283846900e-20)	5.0202519972e-03
0.04245           	(5.0202519972e-03 3.0188826986e-21 -2.3955944273e-20)	5.0202519972e-03
0.04246           	(5.0202519972e-03 3.9624166363e-21 -4.0553212386e-20)	5.0202519972e-03
0.04247           	(5.0202519972e-03 3.8010290917e-22 -7.1411901427e-21)	5.0202519972e-03
0.04248           	(5.0202519972e-03 1.3318474364e-20 -2.3367638527e-20)	5.0202519972e-03
0.04249           	(5.0202519972e-03 1.0335401424e-20 -4.9356132148e-20)	5.0202519972e-03
0.0425            	(5.0202519972e-03 1.1709108111e-20 -7.9260856426e-21)	5.0202519972e-03
0.04251           	(5.0202519972e-03 7.0655988170e-21 -1.3209249852e-20)	5.0202519972e-03
0.04252           	(5.0202519972e-03 9.9811831313e-21 -2.3952643447e-20)	5.0202519972e-03
0.04253           	(5.0202519972e-03 1.9018904595e-20 -2.7648766629e-20)	5.0202519972e-03
0.04254           	(5.0202519972e-03 2.2593289410e-21 -3.8594538539e-20)	5.0202519972e-03
0.04255           	(5.0202519972e-03 6.8770200118e-21 -2.7972433551e-20)	5.0202519972e-03
0.04256           	(5.0202519972e-03 2.0472062617e-21 -3.1995018385e-21)	5.0202519972e-03
0.04257           	(5.0202519972e-03 3.4297058946e-21 -5.3261380556e-20)	5.0202519972e-03
0.04258           	(5.0202519972e-03 4.2044037936e-22 -3.5218124205e-20)	5.0202519972e-03
0.04259           	(5.0202519972e-03 5.2177719088e-21 -3.5750877044e-20)	5.0202519972e-03
0.0426            	(5.0202519972e-03 5.7549384736e-21 -2.8540601919e-20)	5.0202519972e-03
0.04261           	(5.0202519972e-03 7.7909551631e-22 -2.2552320092e-20)	5.0202519972e-03
0.04262           	(5.0202519972e-03 3.0030080410e-21 -2.3815565078e-20)	5.0202519972e-03
0.04263           	(5.0202519972e-03 7.8805529594e-21 -4.5903702601e-20)	5.0202519972e-03
0.04264           	(5.0202519972e-03 -1.6857907371e-21 -4.9694018664e-20)	5.0202519972e-03
